order_id,customer_id,material_id,machine_id,product_id,customer_name,layer_count,surface_finish,start_date,end_date,deadline_date,shipping_date,quantity_requested,quantity_started,quantity_scrapped,quantity_remade,quantity_shipped,material_cost_usd,labor_cost_usd,maintenance_cost_usd,sales_price_per_board_usd,production_duration_days,is_delayed,delay_days,remake_needed,scrap_reason
ORD-1922,CUST-0123,MAT-004,MC-004,PROD-038,Alpha Industries,24,OSP,8/11/2024,9/10/2024,9/5/2024,9/4/2024,55,63,4,0,55,164.69,75.56,32.21,93.75,30,0,0,0,AOI defect
ORD-1923,CUST-0220,MAT-005,MC-029,PROD-039,BetaPCB,24,Immersion Gold,9/11/2024,10/10/2024,10/16/2024,10/10/2024,43,54,3,0,43,113.37,99.76,48.9,61.33,29,0,0,0,Drill offset
ORD-1924,CUST-0135,MAT-003,MC-021,PROD-011,Wave AS,8,ENIG,11/22/2024,11/29/2024,12/21/2024,11/29/2024,25,31,1,0,25,26.39,65.17,41.67,85.75,7,0,0,0,AOI defect
ORD-1925,CUST-0001,MAT-002,MC-017,PROD-016,Global Component AB,10,ENIG,4/3/2024,4/28/2024,5/8/2024,5/16/2024,24,27,4,2,24,27.44,78.14,29.4,113.44,25,1,8,1,Over-etch
ORD-1926,CUST-0128,MAT-004,MC-014,PROD-010,Superior Inc,6,Hard Gold,11/6/2024,11/20/2024,12/7/2024,12/8/2024,25,31,3,0,25,41.41,94.35,39.74,105.4,14,1,1,0,Contamination
ORD-1927,CUST-0327,MAT-002,MC-020,PROD-021,Vertex Holdings,12,ENIG,9/16/2024,9/24/2024,10/25/2024,9/24/2024,58,72,3,0,58,22.28,117.52,64.91,110.25,8,0,0,0,Over-etch
ORD-1928,CUST-0308,MAT-006,MC-005,PROD-011,Fast Manufacturing,8,ENIG,7/7/2024,7/21/2024,8/6/2024,7/21/2024,27,33,3,0,27,71.29,90.39,35.17,74.12,14,0,0,0,Delamination
ORD-1929,CUST-0033,MAT-002,MC-019,PROD-015,Circuit Group,8,Hard Gold,10/24/2024,11/9/2024,11/23/2024,11/24/2024,35,43,2,0,35,36.93,105.16,64.33,100.45,16,1,1,0,Delamination
ORD-1930,CUST-0086,MAT-002,MC-032,PROD-027,InterfaceHoldings,16,HASL,6/22/2024,7/17/2024,7/28/2024,7/17/2024,48,55,0,0,48,52.73,104.84,37.57,68.65,25,0,0,0,
ORD-1931,CUST-0027,MAT-004,MC-010,PROD-022,Global LLC,12,HASL,10/12/2024,10/25/2024,11/13/2024,10/25/2024,51,60,2,0,51,125.19,102.18,32.9,65.95,13,0,0,0,Contamination
ORD-1932,CUST-0037,MAT-001,MC-019,PROD-020,Supreme SA,10,Hard Gold,10/13/2024,11/12/2024,11/19/2024,11/12/2024,49,62,0,0,49,70.37,110.89,60.46,109.62,30,0,0,0,
ORD-1933,CUST-0181,MAT-005,MC-036,PROD-019,Phoenix Solutions Global,10,Immersion Gold,3/12/2024,4/6/2024,4/11/2024,4/6/2024,20,24,1,0,20,31.47,70.24,33.57,41.73,25,0,0,0,Short circuit
ORD-1934,CUST-0066,MAT-003,MC-036,PROD-001,Systems Corp,4,ENIG,6/10/2024,6/30/2024,7/18/2024,6/30/2024,55,65,9,0,55,89.4,102.31,48.62,48.48,20,0,0,0,Drill offset
ORD-1935,CUST-0160,MAT-003,MC-010,PROD-030,Max Corp,16,Hard Gold,12/23/2024,1/5/2025,1/30/2025,1/5/2025,50,62,8,0,50,104.44,81.01,31.24,89.48,13,0,0,0,Drill offset
ORD-1936,CUST-0264,MAT-004,MC-002,PROD-034,Digital Manufacturing,20,Immersion Gold,8/20/2024,9/18/2024,9/18/2024,9/15/2024,28,34,0,0,28,18.22,90.81,23.01,56.76,29,0,0,0,
ORD-1937,CUST-0287,MAT-001,MC-029,PROD-014,Assembly Systems,8,Immersion Gold,5/8/2024,6/1/2024,6/12/2024,6/1/2024,40,49,1,0,40,46.14,141.26,59.91,102.53,24,0,0,0,Delamination
ORD-1938,CUST-0295,MAT-005,MC-031,PROD-032,Fabrication GmbH,20,HASL,7/8/2024,7/30/2024,8/2/2024,7/30/2024,57,70,1,0,57,90.57,69.77,40.38,82.34,22,0,0,0,Over-etch
ORD-1939,CUST-0055,MAT-002,MC-015,PROD-020,TechLtd,10,Hard Gold,6/24/2024,7/9/2024,7/23/2024,7/9/2024,37,42,0,0,37,34.95,66.14,29.91,68.49,15,0,0,0,
ORD-1940,CUST-0080,MAT-001,MC-031,PROD-038,ChipLLC,24,OSP,8/18/2024,9/13/2024,9/18/2024,9/13/2024,29,36,1,0,29,44.22,90.31,56.17,98.67,26,0,0,0,Delamination
ORD-1941,CUST-0065,MAT-005,MC-024,PROD-041,SignalGmbH,30,ENIG,9/7/2024,10/6/2024,10/2/2024,10/1/2024,53,67,3,0,53,48.0,69.4,42.17,100.99,29,0,0,0,Drill offset
ORD-1942,CUST-0030,MAT-005,MC-032,PROD-035,WaveAB,20,Hard Gold,2/15/2024,3/7/2024,3/21/2024,3/7/2024,29,35,0,0,29,51.33,79.94,26.05,62.78,21,0,0,0,
ORD-1943,CUST-0095,MAT-002,MC-025,PROD-005,Beta SpA,4,Hard Gold,7/11/2024,7/29/2024,8/9/2024,7/29/2024,21,24,0,0,21,22.4,110.07,61.72,71.64,18,0,0,0,
ORD-1944,CUST-0254,MAT-002,MC-032,PROD-015,FlexSolutions,8,Hard Gold,5/27/2024,6/19/2024,6/22/2024,6/19/2024,22,27,1,0,22,23.29,109.72,41.91,48.18,23,0,0,0,AOI defect
ORD-1945,CUST-0163,MAT-005,MC-027,PROD-018,AssemblyManufacturing,10,OSP,3/23/2024,4/12/2024,4/27/2024,4/12/2024,35,40,1,0,35,53.33,66.64,34.0,103.18,20,0,0,0,AOI defect
ORD-1946,CUST-0100,MAT-002,MC-022,PROD-016,Smart SA,10,ENIG,8/18/2024,9/2/2024,9/19/2024,9/2/2024,25,31,0,0,25,8.48,108.24,33.84,43.39,15,0,0,0,
ORD-1947,CUST-0217,MAT-004,MC-008,PROD-014,PhoenixAssembly,8,Immersion Gold,4/8/2024,5/5/2024,5/15/2024,5/22/2024,29,37,4,0,29,40.53,70.63,34.67,73.2,27,1,7,0,Drill offset
ORD-1948,CUST-0090,MAT-003,MC-035,PROD-028,Nano Assembly Solutions,16,OSP,2/7/2024,3/7/2024,3/5/2024,3/3/2024,57,65,8,0,57,92.44,114.02,39.18,52.18,29,0,0,0,Delamination
ORD-1949,CUST-0007,MAT-003,MC-019,PROD-018,Atlas Solutions Electronics,10,OSP,1/21/2024,2/3/2024,2/23/2024,2/3/2024,59,70,2,0,59,157.92,94.23,47.08,76.13,13,0,0,0,Short circuit
ORD-1950,CUST-0284,MAT-004,MC-026,PROD-041,SuperiorData,30,ENIG,6/21/2024,7/1/2024,7/22/2024,7/1/2024,52,65,6,0,52,158.43,121.58,26.07,105.43,10,0,0,0,Drill offset
ORD-1951,CUST-0169,MAT-006,MC-032,PROD-005,Hyper SpA,4,Hard Gold,5/2/2024,5/25/2024,5/27/2024,5/25/2024,60,71,4,0,60,199.7,108.52,40.46,115.74,23,0,0,0,Short circuit
ORD-1952,CUST-0308,MAT-006,MC-012,PROD-030,Fast Manufacturing,16,Hard Gold,6/11/2024,7/3/2024,7/21/2024,7/3/2024,49,63,0,0,49,170.96,122.85,61.46,46.21,22,0,0,0,
ORD-1953,CUST-0320,MAT-005,MC-033,PROD-041,Digital Interface Systems,30,ENIG,2/1/2024,2/17/2024,3/11/2024,2/17/2024,21,26,1,0,21,15.7,92.43,29.55,117.68,16,0,0,0,AOI defect
ORD-1954,CUST-0230,MAT-004,MC-026,PROD-020,Phoenix Industries,10,Hard Gold,9/12/2024,9/20/2024,10/10/2024,9/20/2024,24,28,0,0,24,42.24,144.24,30.09,113.17,8,0,0,0,
ORD-1955,CUST-0101,MAT-005,MC-019,PROD-010,ModuleInc,6,Hard Gold,3/21/2024,3/31/2024,4/17/2024,3/31/2024,21,26,0,0,21,64.01,103.8,53.41,61.61,10,0,0,0,
ORD-1956,CUST-0149,MAT-006,MC-019,PROD-037,Fabrication Group,24,HASL,9/16/2024,10/5/2024,10/11/2024,10/15/2024,24,30,2,0,24,84.45,105.13,47.75,86.14,19,1,4,0,Contamination
ORD-1957,CUST-0286,MAT-001,MC-010,PROD-021,Quantum Electronics,12,ENIG,1/3/2024,1/18/2024,1/28/2024,1/18/2024,37,46,0,0,37,19.76,78.25,33.8,92.01,15,0,0,0,
ORD-1958,CUST-0116,MAT-001,MC-007,PROD-006,ModuleSpA,6,ENIG,11/27/2024,12/27/2024,12/23/2024,12/23/2024,47,57,3,0,47,47.36,93.09,41.9,53.11,30,0,0,0,Contamination
ORD-1959,CUST-0292,MAT-001,MC-020,PROD-036,SuperiorSystems,24,ENIG,8/12/2024,8/24/2024,9/18/2024,8/24/2024,55,67,3,0,55,68.2,78.18,37.73,111.15,12,0,0,0,Drill offset
ORD-1960,CUST-0046,MAT-004,MC-036,PROD-039,QuantumLogic,24,Immersion Gold,8/14/2024,8/31/2024,9/19/2024,8/31/2024,43,55,6,0,43,123.29,106.96,54.35,43.42,17,0,0,0,Short circuit
ORD-1961,CUST-0220,MAT-006,MC-028,PROD-015,BetaPCB,8,Hard Gold,7/28/2024,8/9/2024,8/26/2024,8/9/2024,60,70,3,0,60,195.9,99.55,61.91,110.46,12,0,0,0,Contamination
ORD-1962,CUST-0032,MAT-006,MC-024,PROD-023,Neo Industries,12,OSP,12/18/2024,1/11/2025,1/17/2025,1/11/2025,22,27,0,0,22,49.65,94.86,54.52,69.87,24,0,0,0,
ORD-1963,CUST-0185,MAT-006,MC-001,PROD-043,Delta Semi Electronics,30,OSP,12/17/2024,12/31/2024,1/25/2025,12/31/2024,45,53,1,0,45,131.88,140.77,36.35,103.99,14,0,0,0,AOI defect
ORD-1964,CUST-0142,MAT-006,MC-028,PROD-017,DataHoldings,10,HASL,6/3/2024,6/30/2024,7/1/2024,6/30/2024,39,46,2,0,39,23.33,58.3,45.72,54.86,27,0,0,0,Over-etch
ORD-1965,CUST-0066,MAT-006,MC-027,PROD-022,Systems Corp,12,HASL,9/3/2024,9/21/2024,10/10/2024,10/15/2024,24,28,0,0,24,36.36,81.01,44.42,74.28,18,1,5,0,
ORD-1966,CUST-0031,MAT-006,MC-027,PROD-029,QuickLogic,16,Immersion Gold,7/16/2024,8/7/2024,8/20/2024,8/7/2024,60,74,9,0,60,180.84,115.5,59.58,83.12,22,0,0,0,AOI defect
ORD-1967,CUST-0057,MAT-004,MC-003,PROD-022,SuperiorManufacturing,12,HASL,2/23/2024,3/1/2024,3/31/2024,4/4/2024,57,70,4,0,57,157.84,64.44,22.79,47.36,7,1,4,0,Drill offset
ORD-1968,CUST-0163,MAT-003,MC-033,PROD-027,AssemblyManufacturing,16,HASL,4/27/2024,5/23/2024,6/6/2024,6/9/2024,60,77,4,0,60,116.68,108.16,36.81,89.1,26,1,3,0,Short circuit
ORD-1969,CUST-0027,MAT-004,MC-027,PROD-005,Global LLC,4,Hard Gold,2/22/2024,3/16/2024,4/1/2024,4/3/2024,28,34,0,0,28,51.82,105.48,54.33,114.0,23,1,2,0,
ORD-1970,CUST-0037,MAT-004,MC-014,PROD-034,Supreme SA,20,Immersion Gold,8/2/2024,8/18/2024,9/1/2024,9/6/2024,36,44,1,0,36,52.74,63.53,27.13,106.99,16,1,5,0,Drill offset
ORD-1971,CUST-0096,MAT-003,MC-021,PROD-043,LayerSpA,30,OSP,4/16/2024,5/5/2024,5/12/2024,5/5/2024,35,40,2,0,35,42.38,120.77,59.58,58.3,19,0,0,0,Short circuit
ORD-1972,CUST-0254,MAT-006,MC-013,PROD-036,FlexSolutions,24,ENIG,6/23/2024,7/18/2024,7/18/2024,7/16/2024,27,31,4,0,27,84.07,98.49,30.89,111.82,25,0,0,0,Over-etch
ORD-1973,CUST-0266,MAT-005,MC-020,PROD-029,Superior Corp,16,Immersion Gold,5/18/2024,6/7/2024,6/14/2024,6/17/2024,26,31,4,0,26,76.91,106.49,54.74,80.57,20,1,3,0,Contamination
ORD-1974,CUST-0198,MAT-001,MC-022,PROD-023,MicroIndustries,12,OSP,4/5/2024,4/26/2024,5/11/2024,4/26/2024,27,31,3,0,27,7.56,103.63,32.86,73.06,21,0,0,0,Short circuit
ORD-1975,CUST-0306,MAT-001,MC-004,PROD-010,Fabrication Ltd,6,Hard Gold,7/8/2024,7/26/2024,8/3/2024,7/26/2024,32,37,5,0,32,10.9,110.44,38.88,40.71,18,0,0,0,AOI defect
ORD-1976,CUST-0251,MAT-001,MC-004,PROD-002,Super Component Solutions,4,HASL,11/5/2024,12/3/2024,12/15/2024,12/3/2024,40,51,2,0,40,14.25,93.4,32.39,83.31,28,0,0,0,Short circuit
ORD-1977,CUST-0081,MAT-004,MC-013,PROD-034,Sigma Systems,20,Immersion Gold,10/5/2024,10/28/2024,11/1/2024,10/28/2024,28,35,5,0,28,67.5,94.9,30.53,115.01,23,0,0,0,Drill offset
ORD-1978,CUST-0022,MAT-003,MC-010,PROD-042,Swift Component LLC,30,HASL,10/14/2024,10/21/2024,11/14/2024,10/21/2024,23,29,3,0,23,33.88,115.99,37.49,99.89,7,0,0,0,Drill offset
ORD-1979,CUST-0144,MAT-002,MC-036,PROD-035,PCBHoldings,20,Hard Gold,3/20/2024,4/3/2024,4/23/2024,4/3/2024,52,66,3,0,52,51.34,57.11,30.09,46.79,14,0,0,0,Short circuit
ORD-1980,CUST-0271,MAT-005,MC-031,PROD-005,Meta Control AG,4,Hard Gold,11/5/2024,11/22/2024,12/9/2024,11/22/2024,22,26,0,0,22,67.11,118.5,65.24,79.02,17,0,0,0,
ORD-1981,CUST-0210,MAT-006,MC-025,PROD-021,RigidGroup,12,ENIG,9/27/2024,10/22/2024,10/26/2024,10/22/2024,57,71,3,0,57,171.64,128.76,74.84,89.31,25,0,0,0,Contamination
ORD-1982,CUST-0123,MAT-003,MC-034,PROD-032,Alpha Industries,20,HASL,2/21/2024,3/9/2024,3/27/2024,3/9/2024,37,47,2,0,37,50.65,93.2,53.3,81.41,17,0,0,0,Short circuit
ORD-1983,CUST-0135,MAT-001,MC-022,PROD-038,Wave AS,24,OSP,6/9/2024,7/8/2024,7/13/2024,7/8/2024,58,70,3,0,58,67.02,90.52,28.51,77.02,29,0,0,0,Short circuit
ORD-1984,CUST-0347,MAT-006,MC-034,PROD-040,Apex Multi Solutions,24,Hard Gold,7/4/2024,7/16/2024,8/13/2024,7/16/2024,38,47,7,0,38,85.79,83.78,51.85,82.99,12,0,0,0,Delamination
ORD-1985,CUST-0312,MAT-001,MC-027,PROD-037,Semi Corp,24,HASL,3/20/2024,3/27/2024,4/16/2024,3/27/2024,24,28,1,0,24,33.47,108.83,46.57,86.69,7,0,0,0,Drill offset
ORD-1986,CUST-0314,MAT-006,MC-011,PROD-036,SuperModule,24,ENIG,4/19/2024,5/15/2024,5/17/2024,5/14/2024,46,54,6,0,46,72.12,64.49,40.0,100.81,26,0,0,0,Drill offset
ORD-1987,CUST-0099,MAT-002,MC-007,PROD-043,DigitalRigid,30,OSP,12/2/2024,12/12/2024,1/9/2025,12/12/2024,24,28,0,0,24,6.08,89.77,38.48,62.17,10,0,0,0,
ORD-1988,CUST-0118,MAT-004,MC-009,PROD-042,Rapid Electronics,30,HASL,6/8/2024,7/2/2024,7/14/2024,7/2/2024,34,42,0,0,34,18.34,110.9,34.6,53.75,24,0,0,0,
ORD-1989,CUST-0163,MAT-005,MC-026,PROD-038,AssemblyManufacturing,24,OSP,12/13/2024,1/12/2025,1/15/2025,1/12/2025,33,40,4,0,33,24.0,108.21,28.73,76.76,30,0,0,0,Over-etch
ORD-1990,CUST-0250,MAT-004,MC-026,PROD-027,PrimeAssembly,16,HASL,3/6/2024,3/31/2024,4/12/2024,3/31/2024,34,40,6,0,34,25.12,74.62,16.85,75.4,25,0,0,0,Drill offset
ORD-1991,CUST-0084,MAT-003,MC-011,PROD-031,DataTechnologies,20,ENIG,9/13/2024,10/11/2024,10/23/2024,10/11/2024,59,74,11,0,59,75.54,100.33,52.62,107.06,28,0,0,0,Short circuit
ORD-1992,CUST-0261,MAT-006,MC-013,PROD-021,TronLtd,12,ENIG,8/12/2024,8/24/2024,9/18/2024,8/24/2024,29,36,1,0,29,52.21,87.93,27.52,111.88,12,0,0,0,Drill offset
ORD-1993,CUST-0205,MAT-006,MC-033,PROD-024,HyperCircuit,12,Immersion Gold,5/16/2024,6/6/2024,6/10/2024,6/6/2024,21,26,1,0,21,38.17,64.46,22.04,75.63,21,0,0,0,AOI defect
ORD-1994,CUST-0161,MAT-005,MC-024,PROD-030,Tech Systems,16,Hard Gold,6/14/2024,7/6/2024,7/14/2024,7/6/2024,36,43,2,0,36,103.39,122.03,81.4,100.86,22,0,0,0,Delamination
ORD-1995,CUST-0306,MAT-006,MC-002,PROD-006,Fabrication Ltd,6,ENIG,2/6/2024,2/29/2024,3/10/2024,2/29/2024,25,31,0,0,25,26.2,103.8,22.83,54.88,23,0,0,0,
ORD-1996,CUST-0126,MAT-004,MC-017,PROD-023,Signal Inc,12,OSP,6/6/2024,7/3/2024,7/6/2024,7/3/2024,53,61,2,0,53,165.11,111.73,52.75,104.62,27,0,0,0,Over-etch
ORD-1997,CUST-0136,MAT-002,MC-008,PROD-014,PCB Corp,8,Immersion Gold,4/23/2024,5/17/2024,5/29/2024,6/8/2024,24,27,4,6,24,10.98,148.59,65.44,40.7,24,1,10,1,Short circuit
ORD-1998,CUST-0250,MAT-002,MC-036,PROD-003,PrimeAssembly,4,OSP,10/25/2024,11/13/2024,11/23/2024,11/13/2024,37,45,6,0,37,18.48,81.63,33.05,106.74,19,0,0,0,AOI defect
ORD-1999,CUST-0060,MAT-003,MC-008,PROD-019,Logic Holdings,10,Immersion Gold,7/9/2024,7/21/2024,8/4/2024,8/8/2024,49,58,5,0,49,36.05,83.81,43.6,79.2,12,1,4,0,Short circuit
ORD-2000,CUST-0049,MAT-006,MC-026,PROD-038,Summit Board Holdings,24,OSP,9/18/2025,10/11/2025,10/24/2025,10/11/2025,54,67,1,0,54,173.51,95.31,23.72,80.25,23,0,0,0,Contamination
ORD-2001,CUST-0330,MAT-003,MC-022,PROD-041,SignalAS,30,ENIG,7/26/2025,8/11/2025,8/23/2025,8/11/2025,22,25,0,0,22,28.77,70.83,23.86,78.98,16,0,0,0,
ORD-2002,CUST-0203,MAT-001,MC-034,PROD-021,Advanced AB,12,ENIG,9/7/2025,10/7/2025,10/6/2025,10/4/2025,47,59,1,0,47,35.87,83.29,46.61,112.29,30,0,0,0,Over-etch
ORD-2003,CUST-0124,MAT-006,MC-003,PROD-003,Circuit Manufacturing,4,OSP,4/13/2025,4/24/2025,5/21/2025,4/24/2025,49,61,0,0,49,192.18,139.2,39.78,63.63,11,0,0,0,
ORD-2004,CUST-0196,MAT-006,MC-019,PROD-039,Interface GmbH,24,Immersion Gold,1/15/2025,1/31/2025,2/20/2025,1/31/2025,44,56,0,0,44,31.13,142.24,66.99,45.42,16,0,0,0,
ORD-2005,CUST-0116,MAT-005,MC-028,PROD-027,ModuleSpA,16,HASL,5/10/2025,6/8/2025,6/12/2025,6/17/2025,52,61,0,0,52,54.65,82.91,67.45,72.27,29,1,5,0,
ORD-2006,CUST-0300,MAT-001,MC-001,PROD-027,MultiLtd,16,HASL,10/15/2025,11/7/2025,11/12/2025,11/7/2025,42,52,0,0,42,33.74,102.94,29.07,83.84,23,0,0,0,
ORD-2007,CUST-0082,MAT-006,MC-031,PROD-043,Rapid Systems,30,OSP,9/17/2025,10/15/2025,10/26/2025,10/15/2025,24,31,3,0,24,26.4,102.42,61.96,89.35,28,0,0,0,Delamination
ORD-2008,CUST-0336,MAT-005,MC-012,PROD-035,Mega International,20,Hard Gold,4/8/2025,5/3/2025,5/9/2025,5/3/2025,22,25,1,0,22,34.92,117.3,57.82,56.85,25,0,0,0,Drill offset
ORD-2009,CUST-0124,MAT-005,MC-006,PROD-002,Circuit Manufacturing,4,HASL,12/6/2025,12/27/2025,1/5/2026,12/27/2025,22,26,0,0,22,16.76,118.6,43.02,67.42,21,0,0,0,
ORD-2010,CUST-0166,MAT-002,MC-032,PROD-039,OmegaSignal,24,Immersion Gold,9/12/2025,9/29/2025,10/17/2025,9/29/2025,50,64,1,0,50,81.47,105.19,38.68,105.19,17,0,0,0,Contamination
ORD-2011,CUST-0163,MAT-003,MC-020,PROD-040,AssemblyManufacturing,24,Hard Gold,6/9/2025,6/17/2025,7/13/2025,6/17/2025,41,52,2,0,41,29.04,67.38,37.75,102.68,8,0,0,0,Drill offset
ORD-2012,CUST-0183,MAT-006,MC-019,PROD-015,Net Ltd,8,Hard Gold,11/8/2025,11/26/2025,12/16/2025,11/26/2025,49,63,2,0,49,129.81,76.77,43.92,89.84,18,0,0,0,Over-etch
ORD-2013,CUST-0163,MAT-002,MC-002,PROD-006,AssemblyManufacturing,6,ENIG,12/22/2025,1/10/2026,1/29/2026,1/10/2026,24,30,0,0,24,45.04,82.4,21.21,64.64,19,0,0,0,
ORD-2014,CUST-0093,MAT-005,MC-005,PROD-031,ChipIndustries,20,ENIG,6/16/2025,6/30/2025,7/16/2025,6/30/2025,45,55,2,0,45,98.85,103.99,43.25,46.58,14,0,0,0,Delamination
ORD-2015,CUST-0218,MAT-006,MC-017,PROD-042,PrimeSignal,30,HASL,9/5/2025,10/2/2025,10/4/2025,10/2/2025,54,65,2,0,54,116.2,62.08,28.75,107.49,27,0,0,0,Contamination
ORD-2016,CUST-0186,MAT-006,MC-035,PROD-025,Plus AG,12,Hard Gold,8/27/2025,9/13/2025,9/24/2025,9/29/2025,42,52,3,0,42,35.13,56.14,22.27,113.8,17,1,5,0,Delamination
ORD-2017,CUST-0182,MAT-002,MC-016,PROD-029,Pro Corp,16,Immersion Gold,10/13/2025,10/22/2025,11/16/2025,10/22/2025,51,59,1,0,51,59.46,85.06,24.19,96.0,9,0,0,0,Over-etch
ORD-2018,CUST-0236,MAT-005,MC-034,PROD-044,Tech Group,30,Immersion Gold,2/20/2025,3/4/2025,4/1/2025,3/4/2025,34,42,4,0,34,111.67,88.47,53.3,105.17,12,0,0,0,Contamination
ORD-2019,CUST-0084,MAT-002,MC-024,PROD-045,DataTechnologies,30,Hard Gold,6/8/2025,6/19/2025,7/4/2025,7/9/2025,39,48,4,0,39,65.49,86.03,47.2,50.09,11,1,5,0,Contamination
ORD-2020,CUST-0256,MAT-004,MC-010,PROD-017,Premier Solutions LLC,10,HASL,9/10/2025,9/30/2025,10/8/2025,9/30/2025,41,51,1,0,41,137.47,77.35,28.24,42.71,20,0,0,0,Drill offset
ORD-2021,CUST-0111,MAT-005,MC-033,PROD-018,Global Net SA,10,OSP,3/7/2025,3/26/2025,4/6/2025,3/26/2025,42,48,5,0,42,93.76,96.28,30.19,65.89,19,0,0,0,Delamination
ORD-2022,CUST-0148,MAT-004,MC-013,PROD-034,Module Industries,20,Immersion Gold,3/11/2025,3/23/2025,4/5/2025,3/23/2025,47,58,2,0,47,158.75,90.93,30.58,119.07,12,0,0,0,Contamination
ORD-2023,CUST-0286,MAT-004,MC-024,PROD-034,Quantum Electronics,20,Immersion Gold,3/5/2025,3/18/2025,4/4/2025,3/18/2025,35,42,0,0,35,81.48,121.17,70.39,69.84,13,0,0,0,
ORD-2024,CUST-0097,MAT-006,MC-031,PROD-024,Net AB,12,Immersion Gold,1/16/2025,2/15/2025,2/18/2025,2/15/2025,52,61,6,0,52,102.72,138.06,68.56,76.4,30,0,0,0,Contamination
ORD-2025,CUST-0286,MAT-002,MC-016,PROD-038,Quantum Electronics,24,OSP,9/18/2025,10/5/2025,10/13/2025,10/5/2025,38,46,0,0,38,38.33,138.07,36.06,113.13,17,0,0,0,
ORD-2026,CUST-0291,MAT-006,MC-015,PROD-016,Multi International,10,ENIG,8/8/2025,8/16/2025,9/9/2025,8/16/2025,40,51,3,0,40,80.03,59.07,24.55,57.74,8,0,0,0,Contamination
ORD-2027,CUST-0261,MAT-004,MC-012,PROD-033,TronLtd,20,OSP,10/8/2025,11/1/2025,11/15/2025,11/22/2025,45,51,3,0,45,139.38,121.03,66.17,64.5,24,1,7,0,Delamination
ORD-2028,CUST-0150,MAT-004,MC-011,PROD-022,NetGmbH,12,HASL,8/2/2025,8/12/2025,9/3/2025,8/12/2025,51,66,6,0,51,116.49,86.95,46.63,56.02,10,0,0,0,Delamination
ORD-2029,CUST-0126,MAT-006,MC-026,PROD-038,Signal Inc,24,OSP,8/3/2025,8/14/2025,9/5/2025,8/14/2025,41,51,0,0,41,120.43,103.37,22.04,56.33,11,0,0,0,
ORD-2030,CUST-0302,MAT-002,MC-007,PROD-016,Advanced Holdings,10,ENIG,3/4/2025,3/13/2025,4/2/2025,3/13/2025,38,45,1,0,38,66.08,74.81,30.67,100.68,9,0,0,0,AOI defect
ORD-2031,CUST-0100,MAT-003,MC-022,PROD-032,Smart SA,20,HASL,4/6/2025,4/30/2025,5/15/2025,4/30/2025,27,34,0,0,27,59.94,71.26,23.47,103.12,24,0,0,0,
ORD-2032,CUST-0095,MAT-001,MC-001,PROD-011,Beta SpA,8,ENIG,5/13/2025,6/8/2025,6/9/2025,6/8/2025,32,39,0,0,32,12.91,82.52,22.28,82.78,26,0,0,0,
ORD-2033,CUST-0050,MAT-006,MC-034,PROD-005,Ultra Group,4,Hard Gold,6/25/2025,7/5/2025,8/1/2025,7/5/2025,60,72,1,0,60,159.57,98.37,60.52,95.79,10,0,0,0,Drill offset
ORD-2034,CUST-0284,MAT-006,MC-013,PROD-008,SuperiorData,6,OSP,12/24/2025,1/14/2026,1/30/2026,1/14/2026,34,43,1,0,34,43.41,66.18,22.51,40.3,21,0,0,0,Over-etch
ORD-2035,CUST-0143,MAT-006,MC-027,PROD-010,Superior AS,6,Hard Gold,5/22/2025,6/12/2025,6/18/2025,6/12/2025,43,53,2,0,43,113.46,88.14,49.98,50.86,21,0,0,0,Delamination
ORD-2036,CUST-0259,MAT-002,MC-015,PROD-044,ConnectSA,30,Immersion Gold,6/18/2025,7/5/2025,7/20/2025,7/5/2025,41,47,1,0,41,27.88,102.51,45.44,64.02,17,0,0,0,Contamination
ORD-2037,CUST-0275,MAT-005,MC-011,PROD-024,Sys Holdings,12,Immersion Gold,12/5/2025,12/25/2025,1/1/2026,12/25/2025,36,45,0,0,36,24.78,78.89,45.92,41.82,20,0,0,0,
ORD-2038,CUST-0079,MAT-003,MC-029,PROD-005,TitanRigid,4,Hard Gold,12/11/2025,1/6/2026,1/8/2026,1/6/2026,31,38,1,0,31,91.98,107.29,55.69,49.9,26,0,0,0,Over-etch
ORD-2039,CUST-0109,MAT-001,MC-004,PROD-019,Gamma Solutions,10,Immersion Gold,7/19/2025,8/12/2025,8/15/2025,8/12/2025,25,29,1,0,25,33.97,93.02,38.7,72.29,24,0,0,0,Over-etch
ORD-2040,CUST-0315,MAT-005,MC-002,PROD-036,SysLtd,24,ENIG,11/10/2025,11/19/2025,12/8/2025,11/19/2025,46,53,1,0,46,33.23,94.31,23.48,68.89,9,0,0,0,Short circuit
ORD-2041,CUST-0109,MAT-004,MC-031,PROD-039,Gamma Solutions,24,Immersion Gold,7/9/2025,7/26/2025,8/8/2025,7/26/2025,30,37,1,0,30,71.71,59.57,35.75,96.65,17,0,0,0,AOI defect
ORD-2042,CUST-0098,MAT-005,MC-005,PROD-013,Prime Tron SpA,8,OSP,3/27/2025,4/21/2025,4/27/2025,4/21/2025,52,61,1,0,52,31.28,82.35,28.26,55.4,25,0,0,0,Delamination
ORD-2043,CUST-0313,MAT-005,MC-026,PROD-030,Rigid Systems,16,Hard Gold,7/12/2025,7/27/2025,8/13/2025,7/27/2025,28,33,1,0,28,68.31,83.72,19.54,40.12,15,0,0,0,Delamination
